noise_source,noise_title,nbar,rate_multiplier,rate_s^-1,sector,mode,coefficient_per_gate
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,XZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XY,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XZ,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XZ,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XZ,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XZ,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XZ,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XZ,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XZ,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"XZ,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YI,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YI,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YI,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YI,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YI,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YI,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YI,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YX,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YX,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YX,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YX,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YX,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YX,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YY,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YY,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YY,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YY,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YY,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YZ,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YZ,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YZ,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"YZ,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"ZI,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"ZI,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"ZI,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"ZX,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"ZX,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,C,"ZY,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,IY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,IZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,XI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,XX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,XY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,XZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IX,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,IZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,XI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,XX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,XY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,XZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IY,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,XI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,XX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,XY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,XZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"IZ,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,XX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,XY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,XZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XI,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,XY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,XZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XX,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,XZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XY,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XZ,YI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XZ,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XZ,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XZ,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XZ,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XZ,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XZ,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"XZ,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YI,YX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YI,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YI,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YI,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YI,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YI,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YI,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YX,YY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YX,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YX,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YX,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YX,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YX,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YY,YZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YY,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YY,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YY,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YY,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YZ,ZI",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YZ,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YZ,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"YZ,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"ZI,ZX",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"ZI,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"ZI,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"ZX,ZY",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"ZX,ZZ",0.0
motional_heating,Motional heating/diffusion,1.0,0.0,0.0,A,"ZY,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,IX,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,IY,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,IZ,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,XI,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,XX,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,XY,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,XZ,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,YI,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,YX,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,YY,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,YZ,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,ZI,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,ZX,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,ZY,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,H,ZZ,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,IX,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,IY,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,IZ,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,XI,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,XX,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,XY,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,XZ,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,YI,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,YX,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,YY,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,YZ,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,ZI,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,ZX,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,ZY,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,S,ZZ,0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,IY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,IZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,XI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,XX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,XY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,XZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IX,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,IZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,XI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,XX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,XY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,XZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IY,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,XI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,XX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,XY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,XZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"IZ,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,XX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,XY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,XZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XI,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,XY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,XZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XX,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,XZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XY,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XZ,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XZ,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XZ,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XZ,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XZ,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XZ,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XZ,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"XZ,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YI,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YI,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YI,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YI,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YI,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YI,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YI,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YX,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YX,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YX,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YX,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YX,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YX,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YY,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YY,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YY,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YY,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YY,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YZ,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YZ,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YZ,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"YZ,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"ZI,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"ZI,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"ZI,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"ZX,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"ZX,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,C,"ZY,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,IY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,IZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,XI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,XX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,XY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,XZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IX,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,IZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,XI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,XX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,XY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,XZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,YI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,YX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,YY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,YZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,ZI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,ZX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,ZY",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IY,ZZ",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IZ,XI",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IZ,XX",0.0
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,A,"IZ,XY",0.0
